dir,speed,prob
170,1.6,7.11E-06
180,1.7,7.11E-06
170,1.6,7.11E-06
170,1.4,7.11E-06
180,1.2,7.11E-06
180,1.1,7.11E-06
190,1.3,7.11E-06
190,1.6,7.11E-06
190,1.1,7.11E-06
180,1.2,7.11E-06
170,1.2,7.11E-06
170,1.1,7.11E-06
180,1.4,7.11E-06
190,1.4,7.11E-06
200,1.6,7.11E-06
200,1.7,7.11E-06
210,1.9,7.11E-06
220,2,7.11E-06
210,2,7.11E-06
220,2.1,7.11E-06
220,2.1,7.11E-06
230,2.3,7.11E-06
220,2.1,7.11E-06
220,2.2,7.11E-06
230,2.3,7.11E-06
230,2.1,7.11E-06
230,2.4,7.11E-06
240,2.2,7.11E-06
240,2.3,7.11E-06
240,2.1,7.11E-06
240,1.8,7.11E-06
230,1.5,7.11E-06
200,0.7,7.11E-06
200,1.4,7.11E-06
240,1.5,7.11E-06
250,1.4,7.11E-06
250,1.5,7.11E-06
260,1.6,7.11E-06
260,1.7,7.11E-06
270,1.4,7.11E-06
330,2,7.11E-06
0,2.9,7.11E-06
0,2.6,7.11E-06
10,2.1,7.11E-06
350,1.6,7.11E-06
20,1.5,7.11E-06
80,1,7.11E-06
70,1.1,7.11E-06
60,1.4,7.11E-06
100,1.7,7.11E-06
80,1.6,7.11E-06
70,1.6,7.11E-06
50,1.8,7.11E-06
20,3.1,7.11E-06
10,3.8,7.11E-06
10,4,7.11E-06
20,4.8,7.11E-06
20,4.3,7.11E-06
10,4.7,7.11E-06
10,4.6,7.11E-06
10,4.7,7.11E-06
10,5.1,7.11E-06
10,5.1,7.11E-06
10,5.2,7.11E-06
10,5.7,7.11E-06
20,5.4,7.11E-06
20,5.9,7.11E-06
30,6.5,7.11E-06
30,6.8,7.11E-06
20,7,7.11E-06
20,6.7,7.11E-06
20,7.1,7.11E-06
20,7,7.11E-06
20,7.1,7.11E-06
20,7.2,7.11E-06
30,7.2,7.11E-06
30,8,7.11E-06
30,9.2,7.11E-06
30,8.4,7.11E-06
30,8.8,7.11E-06
30,9.2,7.11E-06
30,9.8,7.11E-06
30,10.5,7.11E-06
30,10,7.11E-06
30,9.7,7.11E-06
30,10.1,7.11E-06
30,10.8,7.11E-06
30,11.1,7.11E-06
30,10.3,7.11E-06
40,10.5,7.11E-06
40,11.4,7.11E-06
40,11,7.11E-06
40,11,7.11E-06
40,11.2,7.11E-06
40,11.3,7.11E-06
40,11.2,7.11E-06
40,11.2,7.11E-06
40,11.3,7.11E-06
40,11.6,7.11E-06
40,11.1,7.11E-06
40,11.6,7.11E-06
40,11.3,7.11E-06
40,11.3,7.11E-06
40,10.9,7.11E-06
40,11.2,7.11E-06
40,11,7.11E-06
40,11.4,7.11E-06
40,10.8,7.11E-06
40,10.8,7.11E-06
40,10.3,7.11E-06
40,9.9,7.11E-06
40,9.3,7.11E-06
40,9.3,7.11E-06
40,9.3,7.11E-06
40,9.2,7.11E-06
40,9.1,7.11E-06
40,8.8,7.11E-06
30,8.6,7.11E-06
30,8.6,7.11E-06
30,8.1,7.11E-06
30,7.9,7.11E-06
30,8.1,7.11E-06
30,7.9,7.11E-06
30,7.6,7.11E-06
30,7.7,7.11E-06
40,7.3,7.11E-06
40,7.3,7.11E-06
40,7.2,7.11E-06
30,6.5,7.11E-06
30,6.2,7.11E-06
30,6.2,7.11E-06
30,6,7.11E-06
40,5.5,7.11E-06
40,6,7.11E-06
40,6,7.11E-06
50,5.6,7.11E-06
40,5.5,7.11E-06
40,5.6,7.11E-06
40,5.5,7.11E-06
40,5.6,7.11E-06
40,5.8,7.11E-06
40,5.1,7.11E-06
30,5.4,7.11E-06
20,5.7,7.11E-06
20,5.1,7.11E-06
20,4.6,7.11E-06
20,4.5,7.11E-06
10,4.1,7.11E-06
10,4.2,7.11E-06
10,4.5,7.11E-06
10,5.4,7.11E-06
0,6,7.11E-06
0,6.5,7.11E-06
0,6.5,7.11E-06
0,6.6,7.11E-06
0,7.1,7.11E-06
0,7.3,7.11E-06
0,7.2,7.11E-06
0,7.3,7.11E-06
0,7,7.11E-06
0,7.2,7.11E-06
0,7.1,7.11E-06
0,6.8,7.11E-06
0,7.3,7.11E-06
0,7.4,7.11E-06
0,7.3,7.11E-06
0,7.3,7.11E-06
0,7.3,7.11E-06
10,7.2,7.11E-06
10,7.3,7.11E-06
10,6.9,7.11E-06
10,6.4,7.11E-06
10,6.3,7.11E-06
20,6.7,7.11E-06
20,7.1,7.11E-06
20,6.9,7.11E-06
20,7,7.11E-06
20,6.7,7.11E-06
30,6.8,7.11E-06
20,6.7,7.11E-06
20,7,7.11E-06
30,7,7.11E-06
30,7.1,7.11E-06
30,7,7.11E-06
30,6.9,7.11E-06
30,6.9,7.11E-06
30,6.4,7.11E-06
30,6.3,7.11E-06
30,6.6,7.11E-06
30,6.7,7.11E-06
30,6.5,7.11E-06
30,6.5,7.11E-06
30,6.7,7.11E-06
30,6.5,7.11E-06
30,6.5,7.11E-06
30,6.8,7.11E-06
30,6.7,7.11E-06
30,6.7,7.11E-06
30,7,7.11E-06
30,6.7,7.11E-06
30,6.8,7.11E-06
30,7.2,7.11E-06
40,7,7.11E-06
30,6.8,7.11E-06
30,6.8,7.11E-06
30,6.9,7.11E-06
30,6.8,7.11E-06
20,6.1,7.11E-06
20,6.2,7.11E-06
20,6.4,7.11E-06
20,6.3,7.11E-06
30,6,7.11E-06
30,5.9,7.11E-06
40,6.1,7.11E-06
40,6.5,7.11E-06
40,6.2,7.11E-06
40,6.5,7.11E-06
40,6.9,7.11E-06
40,6.8,7.11E-06
50,6.6,7.11E-06
50,6.5,7.11E-06
40,6.5,7.11E-06
40,6.4,7.11E-06
40,6.8,7.11E-06
40,6.5,7.11E-06
40,6.8,7.11E-06
40,7.1,7.11E-06
40,7,7.11E-06
40,6.9,7.11E-06
40,7.1,7.11E-06
50,6.7,7.11E-06
50,6.7,7.11E-06
60,6.3,7.11E-06
60,6.8,7.11E-06
50,6.7,7.11E-06
50,6.6,7.11E-06
50,6.4,7.11E-06
50,6.2,7.11E-06
50,6,7.11E-06
50,6.1,7.11E-06
50,5.9,7.11E-06
50,5.4,7.11E-06
50,5.1,7.11E-06
50,5,7.11E-06
50,5,7.11E-06
50,4.7,7.11E-06
50,5,7.11E-06
50,4.7,7.11E-06
50,4.8,7.11E-06
50,4.9,7.11E-06
60,4.9,7.11E-06
60,4.7,7.11E-06
60,5,7.11E-06
60,4.8,7.11E-06
60,4.8,7.11E-06
60,5.1,7.11E-06
60,5.1,7.11E-06
70,5.2,7.11E-06
70,4.8,7.11E-06
70,4.9,7.11E-06
70,5.2,7.11E-06
70,4.8,7.11E-06
60,4.3,7.11E-06
60,4.3,7.11E-06
50,4.5,7.11E-06
60,4.2,7.11E-06
60,4.1,7.11E-06
50,4,7.11E-06
50,4.1,7.11E-06
60,4.1,7.11E-06
80,4.1,7.11E-06
80,4.2,7.11E-06
80,4.3,7.11E-06
80,4.4,7.11E-06
80,4.6,7.11E-06
80,4.3,7.11E-06
80,4.1,7.11E-06
80,3.9,7.11E-06
90,3.8,7.11E-06
80,3.6,7.11E-06
80,4,7.11E-06
80,3.7,7.11E-06
80,3.2,7.11E-06
80,3,7.11E-06
90,2.9,7.11E-06
80,3.1,7.11E-06
80,3.1,7.11E-06
70,2.8,7.11E-06
70,3.2,7.11E-06
70,3,7.11E-06
80,2.8,7.11E-06
70,2.9,7.11E-06
80,2.9,7.11E-06
80,3.1,7.11E-06
80,3,7.11E-06
80,2.5,7.11E-06
70,2.4,7.11E-06
70,2.6,7.11E-06
80,2.6,7.11E-06
80,2.5,7.11E-06
80,2.6,7.11E-06
80,2.5,7.11E-06
80,2.8,7.11E-06
80,2.7,7.11E-06
80,2.7,7.11E-06
90,2.8,7.11E-06
90,2.9,7.11E-06
100,3.3,7.11E-06
90,3.2,7.11E-06
90,3.2,7.11E-06
100,3.5,7.11E-06
100,4,7.11E-06
100,4.1,7.11E-06
100,4.2,7.11E-06
100,3.9,7.11E-06
110,3.7,7.11E-06
100,3.8,7.11E-06
110,3.7,7.11E-06
110,4,7.11E-06
100,4.1,7.11E-06
100,4.1,7.11E-06
100,4.5,7.11E-06
100,4.4,7.11E-06
100,4.5,7.11E-06
100,4.2,7.11E-06
90,4.4,7.11E-06
90,4.2,7.11E-06
90,4,7.11E-06
90,4,7.11E-06
90,4.1,7.11E-06
90,4.3,7.11E-06
90,4.5,7.11E-06
100,4.3,7.11E-06
90,4.7,7.11E-06
90,4.5,7.11E-06
90,4.2,7.11E-06
90,5,7.11E-06
90,5,7.11E-06
100,5,7.11E-06
100,5.2,7.11E-06
100,5.5,7.11E-06
100,5.1,7.11E-06
100,5.2,7.11E-06
100,5.4,7.11E-06
100,5.3,7.11E-06
100,5,7.11E-06
100,5.2,7.11E-06
90,4.9,7.11E-06
90,5.1,7.11E-06
90,5.1,7.11E-06
90,5.3,7.11E-06
90,5.5,7.11E-06
100,5.5,7.11E-06
100,5.5,7.11E-06
100,5.5,7.11E-06
100,5.4,7.11E-06
100,5.5,7.11E-06
100,5.4,7.11E-06
100,5.6,7.11E-06
100,5.6,7.11E-06
100,5.3,7.11E-06
100,5.1,7.11E-06
100,5.3,7.11E-06
100,5.1,7.11E-06
100,5,7.11E-06
100,5,7.11E-06
110,4.9,7.11E-06
110,5,7.11E-06
110,5.3,7.11E-06
110,5.4,7.11E-06
110,5.5,7.11E-06
110,5.6,7.11E-06
110,5.6,7.11E-06
110,5.4,7.11E-06
110,5.6,7.11E-06
110,5.6,7.11E-06
110,5.6,7.11E-06
100,5,7.11E-06
100,5,7.11E-06
110,5.1,7.11E-06
110,5,7.11E-06
110,4.7,7.11E-06
110,4.9,7.11E-06
110,4.6,7.11E-06
110,4.5,7.11E-06
110,4.5,7.11E-06
110,4.5,7.11E-06
100,3.9,7.11E-06
110,3.8,7.11E-06
110,3.8,7.11E-06
110,3.8,7.11E-06
110,3.9,7.11E-06
110,3.9,7.11E-06
110,3.7,7.11E-06
110,3.6,7.11E-06
110,3.5,7.11E-06
110,3.2,7.11E-06
120,3.1,7.11E-06
110,3.4,7.11E-06
110,3.6,7.11E-06
110,3.6,7.11E-06
110,3.5,7.11E-06
100,3.4,7.11E-06
110,3.7,7.11E-06
100,3.6,7.11E-06
100,3.8,7.11E-06
100,4,7.11E-06
100,4,7.11E-06
100,3.9,7.11E-06
100,3.9,7.11E-06
100,4.1,7.11E-06
100,4.1,7.11E-06
100,3.9,7.11E-06
90,3.8,7.11E-06
100,3.9,7.11E-06
100,4.1,7.11E-06
100,3.7,7.11E-06
100,3.8,7.11E-06
110,3.9,7.11E-06
100,4.4,7.11E-06
110,5.2,7.11E-06
100,5.3,7.11E-06
100,5.2,7.11E-06
100,5,7.11E-06
100,5.2,7.11E-06
110,5.2,7.11E-06
100,5,7.11E-06
100,4.8,7.11E-06
110,5,7.11E-06
110,5,7.11E-06
100,5.1,7.11E-06
100,5.1,7.11E-06
100,5.4,7.11E-06
90,5.6,7.11E-06
90,5.4,7.11E-06
90,5.7,7.11E-06
90,5.6,7.11E-06
90,5.5,7.11E-06
90,5.5,7.11E-06
90,5.1,7.11E-06
90,5.2,7.11E-06
100,5.2,7.11E-06
100,5.5,7.11E-06
100,5.5,7.11E-06
100,5.8,7.11E-06
100,5.3,7.11E-06
100,5.1,7.11E-06
100,5.5,7.11E-06
100,5.4,7.11E-06
100,5.5,7.11E-06
100,5.1,7.11E-06
100,5.5,7.11E-06
100,5,7.11E-06
100,4.6,7.11E-06
110,3.9,7.11E-06
100,3.8,7.11E-06
110,4.1,7.11E-06
110,4,7.11E-06
120,3.9,7.11E-06
120,3.6,7.11E-06
120,3.6,7.11E-06
120,3.3,7.11E-06
120,3.7,7.11E-06
120,3.7,7.11E-06
120,3.4,7.11E-06
120,3.8,7.11E-06
110,4.3,7.11E-06
110,4.4,7.11E-06
110,3.8,7.11E-06
110,3.5,7.11E-06
110,4.4,7.11E-06
110,5,7.11E-06
110,4.8,7.11E-06
110,4.3,7.11E-06
110,4.4,7.11E-06
120,4.8,7.11E-06
120,5.4,7.11E-06
130,5.2,7.11E-06
130,4.9,7.11E-06
140,5.7,7.11E-06
140,5.4,7.11E-06
150,3.8,7.11E-06
140,4.6,7.11E-06
140,5.1,7.11E-06
150,4.8,7.11E-06
150,5.4,7.11E-06
150,5,7.11E-06
150,5.1,7.11E-06
160,5.1,7.11E-06
170,5.3,7.11E-06
160,5.2,7.11E-06
170,5.4,7.11E-06
190,5.8,7.11E-06
180,5.8,7.11E-06
180,7.1,7.11E-06
180,6.9,7.11E-06
180,6.3,7.11E-06
170,6.1,7.11E-06
160,5.7,7.11E-06
160,6.4,7.11E-06
160,7.2,7.11E-06
170,7,7.11E-06
180,7.8,7.11E-06
180,7.4,7.11E-06
190,7.9,7.11E-06
200,8.5,7.11E-06
210,5.4,7.11E-06
210,4.5,7.11E-06
250,2.9,7.11E-06
310,3.1,7.11E-06
290,3.8,7.11E-06
300,3.9,7.11E-06
270,2.2,7.11E-06
190,1.9,7.11E-06
210,1.7,7.11E-06
220,1.9,7.11E-06
220,2.3,7.11E-06
230,2.8,7.11E-06
230,2.5,7.11E-06
230,2.5,7.11E-06
230,2.6,7.11E-06
220,2.4,7.11E-06
230,2.5,7.11E-06
240,3.5,7.11E-06
240,4.1,7.11E-06
250,5,7.11E-06
250,5.3,7.11E-06
250,4.3,7.11E-06
230,4.1,7.11E-06
240,4.1,7.11E-06
260,5.9,7.11E-06
270,6.1,7.11E-06
280,5,7.11E-06
280,4.8,7.11E-06
280,5.1,7.11E-06
280,5.5,7.11E-06
280,5.3,7.11E-06
280,5.3,7.11E-06
280,4.4,7.11E-06
270,4,7.11E-06
280,4.4,7.11E-06
270,4.5,7.11E-06
280,4.4,7.11E-06
270,3.9,7.11E-06
270,3.6,7.11E-06
260,3.3,7.11E-06
270,2.8,7.11E-06
280,5,7.11E-06
290,5.2,7.11E-06
290,4.8,7.11E-06
290,4.9,7.11E-06
300,5.2,7.11E-06
310,5.3,7.11E-06
310,5.3,7.11E-06
310,5.6,7.11E-06
310,5.2,7.11E-06
310,4.6,7.11E-06
300,4,7.11E-06
300,4.3,7.11E-06
300,4,7.11E-06
290,3.3,7.11E-06
290,2.9,7.11E-06
280,2.4,7.11E-06
260,2.3,7.11E-06
260,2.1,7.11E-06
250,2.2,7.11E-06
250,2.3,7.11E-06
240,2.1,7.11E-06
250,2,7.11E-06
250,2.1,7.11E-06
260,2.5,7.11E-06
280,2.4,7.11E-06
280,2.3,7.11E-06
290,2.8,7.11E-06
290,2.7,7.11E-06
300,3.4,7.11E-06
310,4.5,7.11E-06
310,5,7.11E-06
310,5.6,7.11E-06
310,5.7,7.11E-06
320,5.8,7.11E-06
320,6.4,7.11E-06
320,6.9,7.11E-06
320,7.2,7.11E-06
310,7.7,7.11E-06
310,9,7.11E-06
310,9.3,7.11E-06
310,9.6,7.11E-06
310,9,7.11E-06
300,8.3,7.11E-06
310,8.5,7.11E-06
310,9.2,7.11E-06
310,9.3,7.11E-06
310,9.9,7.11E-06
310,9.8,7.11E-06
310,10,7.11E-06
310,9.9,7.11E-06
310,9.7,7.11E-06
310,9.9,7.11E-06
320,9.6,7.11E-06
310,9.9,7.11E-06
310,9.2,7.11E-06
310,9.7,7.11E-06
320,9.9,7.11E-06
320,10.1,7.11E-06
320,9.8,7.11E-06
330,10.3,7.11E-06
330,10.9,7.11E-06
330,9.7,7.11E-06
330,10.5,7.11E-06
330,10.3,7.11E-06
330,10.1,7.11E-06
320,10.6,7.11E-06
320,11,7.11E-06
330,11.2,7.11E-06
320,10.9,7.11E-06
320,10.5,7.11E-06
330,10.4,7.11E-06
330,9.8,7.11E-06
330,9.8,7.11E-06
330,9.8,7.11E-06
330,9.7,7.11E-06
330,9.9,7.11E-06
340,9.5,7.11E-06
330,9.3,7.11E-06
340,9.5,7.11E-06
340,9.2,7.11E-06
340,8.9,7.11E-06
340,9,7.11E-06
340,8.8,7.11E-06
340,8.6,7.11E-06
340,8.8,7.11E-06
340,8.8,7.11E-06
340,8.1,7.11E-06
340,8.2,7.11E-06
340,8.3,7.11E-06
340,8.6,7.11E-06
340,9,7.11E-06
340,9,7.11E-06
340,9.2,7.11E-06
340,9,7.11E-06
350,9.5,7.11E-06
350,9.6,7.11E-06
350,9.1,7.11E-06
350,8.6,7.11E-06
350,8.8,7.11E-06
350,8.1,7.11E-06
340,8.3,7.11E-06
340,8.5,7.11E-06
340,8.7,7.11E-06
350,8.7,7.11E-06
350,8.8,7.11E-06
350,8.3,7.11E-06
350,8.2,7.11E-06
350,8,7.11E-06
350,8.3,7.11E-06
350,8.1,7.11E-06
350,8.2,7.11E-06
350,8.6,7.11E-06
350,8.3,7.11E-06
350,8.8,7.11E-06
350,9.1,7.11E-06
350,9.7,7.11E-06
350,9.1,7.11E-06
0,9.2,7.11E-06
350,8.8,7.11E-06
350,9,7.11E-06
350,8.8,7.11E-06
350,8.7,7.11E-06
350,8.5,7.11E-06
350,8.6,7.11E-06
0,8.6,7.11E-06
350,8.2,7.11E-06
0,8.2,7.11E-06
350,8.2,7.11E-06
350,8.1,7.11E-06
350,7.8,7.11E-06
350,7.4,7.11E-06
0,7,7.11E-06
350,6.8,7.11E-06
0,6.7,7.11E-06
350,6,7.11E-06
0,6,7.11E-06
0,6,7.11E-06
350,6.5,7.11E-06
350,6.6,7.11E-06
350,6.8,7.11E-06
350,6.6,7.11E-06
350,6.7,7.11E-06
350,6.1,7.11E-06
350,6.3,7.11E-06
350,7,7.11E-06
0,7.1,7.11E-06
0,7.3,7.11E-06
350,6.9,7.11E-06
0,7,7.11E-06
350,7.2,7.11E-06
0,7,7.11E-06
0,7.2,7.11E-06
350,7.1,7.11E-06
0,7.6,7.11E-06
0,7.2,7.11E-06
0,7.3,7.11E-06
0,6.9,7.11E-06
10,6.7,7.11E-06
10,6.6,7.11E-06
0,6.4,7.11E-06
10,6.1,7.11E-06
10,6.1,7.11E-06
20,6,7.11E-06
10,6.2,7.11E-06
10,6.3,7.11E-06
10,6.1,7.11E-06
10,6.5,7.11E-06
10,6.7,7.11E-06
10,6.9,7.11E-06
10,6.9,7.11E-06
10,7.1,7.11E-06
10,7.1,7.11E-06
20,6.7,7.11E-06
20,6.2,7.11E-06
20,5.7,7.11E-06
10,5.8,7.11E-06
20,5.8,7.11E-06
20,5.5,7.11E-06
10,4.7,7.11E-06
10,4.8,7.11E-06
10,4.5,7.11E-06
0,4.4,7.11E-06
0,4.7,7.11E-06
10,4.2,7.11E-06
10,4.9,7.11E-06
10,4.9,7.11E-06
10,4.9,7.11E-06
0,5.4,7.11E-06
0,5.7,7.11E-06
0,5.9,7.11E-06
0,6.2,7.11E-06
10,6.5,7.11E-06
10,6.7,7.11E-06
10,6.9,7.11E-06
10,7.8,7.11E-06
10,8.2,7.11E-06
20,8.5,7.11E-06
20,8.6,7.11E-06
20,8.7,7.11E-06
20,8.9,7.11E-06
20,8.5,7.11E-06
20,8.7,7.11E-06
20,8.7,7.11E-06
20,8.3,7.11E-06
30,8.1,7.11E-06
30,8.2,7.11E-06
30,8.4,7.11E-06
30,8.2,7.11E-06
30,8,7.11E-06
40,8,7.11E-06
40,8.3,7.11E-06
30,8.3,7.11E-06
40,7.7,7.11E-06
30,7.9,7.11E-06
30,7.8,7.11E-06
20,7.5,7.11E-06
30,6.6,7.11E-06
30,5.9,7.11E-06
20,5.7,7.11E-06
30,5.8,7.11E-06
30,6.2,7.11E-06
20,5.8,7.11E-06
20,5.9,7.11E-06
20,6.2,7.11E-06
20,6.5,7.11E-06
30,7.6,7.11E-06
30,7.8,7.11E-06
20,7.4,7.11E-06
30,7.4,7.11E-06
30,6.8,7.11E-06
40,7,7.11E-06
30,7,7.11E-06
10,7.5,7.11E-06
20,7.4,7.11E-06
20,7.1,7.11E-06
10,6.9,7.11E-06
20,7,7.11E-06
10,7.1,7.11E-06
10,6.9,7.11E-06
10,7.1,7.11E-06
10,7,7.11E-06
10,7.4,7.11E-06
10,7.3,7.11E-06
20,7.6,7.11E-06
10,7.6,7.11E-06
20,8.4,7.11E-06
10,8.2,7.11E-06
10,8.2,7.11E-06
10,8.6,7.11E-06
10,8.4,7.11E-06
10,8.5,7.11E-06
20,7.7,7.11E-06
10,7.7,7.11E-06
10,8.2,7.11E-06
20,7.5,7.11E-06
20,7.6,7.11E-06
20,7.4,7.11E-06
20,7.5,7.11E-06
20,7.7,7.11E-06
20,8.1,7.11E-06
20,8.6,7.11E-06
20,8.7,7.11E-06
20,8.5,7.11E-06
20,8.2,7.11E-06
20,8.5,7.11E-06
20,8.3,7.11E-06
20,7.6,7.11E-06
20,7.1,7.11E-06
20,7.2,7.11E-06
30,6.8,7.11E-06
30,6.8,7.11E-06
30,6.5,7.11E-06
30,6.1,7.11E-06
30,6.6,7.11E-06
30,6.1,7.11E-06
30,5.7,7.11E-06
20,5.2,7.11E-06
30,5.4,7.11E-06
30,5.8,7.11E-06
30,5.7,7.11E-06
30,5.9,7.11E-06
30,5.3,7.11E-06
30,5.5,7.11E-06
30,4.8,7.11E-06
20,4.7,7.11E-06
30,5.2,7.11E-06
30,5.5,7.11E-06
30,5.3,7.11E-06
20,5.8,7.11E-06
20,5.4,7.11E-06
20,5.5,7.11E-06
20,5.2,7.11E-06
20,5.4,7.11E-06
20,5.4,7.11E-06
20,5.3,7.11E-06
20,4.5,7.11E-06
20,4.1,7.11E-06
20,3.8,7.11E-06
30,3.8,7.11E-06
30,2.9,7.11E-06
30,3.3,7.11E-06
30,3.5,7.11E-06
30,3.7,7.11E-06
50,3.5,7.11E-06
50,3.3,7.11E-06
40,2.7,7.11E-06
40,3.5,7.11E-06
30,3.5,7.11E-06
40,3.2,7.11E-06
30,2.5,7.11E-06
30,2.4,7.11E-06
40,2.2,7.11E-06
40,1.7,7.11E-06
40,1.3,7.11E-06
40,0.7,7.11E-06
60,1.3,7.11E-06
100,1.6,7.11E-06
90,1.2,7.11E-06
90,1,7.11E-06
90,1.4,7.11E-06
100,1.4,7.11E-06
100,1.3,7.11E-06
120,1.4,7.11E-06
80,1.1,7.11E-06
30,0.2,7.11E-06
30,1,7.11E-06
20,1.4,7.11E-06
10,1.9,7.11E-06
10,1.5,7.11E-06
20,1.4,7.11E-06
0,0.8,7.11E-06
20,0.7,7.11E-06
0,0.1,7.11E-06
40,0.2,7.11E-06
90,0.1,7.11E-06
10,0.7,7.11E-06
350,0.9,7.11E-06
330,1,7.11E-06
300,0.6,7.11E-06
260,0.6,7.11E-06
290,0.4,7.11E-06
0,0.7,7.11E-06
340,0.4,7.11E-06
350,1,7.11E-06
340,1.5,7.11E-06
350,1.9,7.11E-06
0,2.1,7.11E-06
10,2.5,7.11E-06
20,2.1,7.11E-06
0,2.4,7.11E-06
0,3,7.11E-06
0,3.2,7.11E-06
0,3.9,7.11E-06
30,4.3,7.11E-06
40,4.6,7.11E-06
40,4.9,7.11E-06
40,5.7,7.11E-06
40,6.2,7.11E-06
50,6,7.11E-06
50,5.6,7.11E-06
60,5.5,7.11E-06
60,5.5,7.11E-06
60,5.1,7.11E-06
50,5,7.11E-06
50,4.7,7.11E-06
50,4.7,7.11E-06
40,5.2,7.11E-06
40,5,7.11E-06
40,4.9,7.11E-06
40,4.9,7.11E-06
50,4.7,7.11E-06
50,4.7,7.11E-06
50,4.9,7.11E-06
50,5.4,7.11E-06
50,5.3,7.11E-06
50,5.4,7.11E-06
40,5,7.11E-06
40,5.5,7.11E-06
50,6,7.11E-06
50,5.7,7.11E-06
50,5.5,7.11E-06
50,5.2,7.11E-06
50,5.6,7.11E-06
50,5.1,7.11E-06
50,5.4,7.11E-06
50,5.8,7.11E-06
50,6,7.11E-06
50,5.5,7.11E-06
50,5.5,7.11E-06
50,6.4,7.11E-06
50,6.2,7.11E-06
50,5.9,7.11E-06
50,6,7.11E-06
60,6.3,7.11E-06
60,6,7.11E-06
60,5.7,7.11E-06
50,6.2,7.11E-06
60,6,7.11E-06
60,6.2,7.11E-06
60,6.4,7.11E-06
60,6.8,7.11E-06
60,6.5,7.11E-06
60,6.1,7.11E-06
70,6.3,7.11E-06
70,5.3,7.11E-06
60,5.8,7.11E-06
60,5.9,7.11E-06
50,6.1,7.11E-06
50,6.3,7.11E-06
50,7.1,7.11E-06
50,6.6,7.11E-06
50,6.4,7.11E-06
60,5.3,7.11E-06
60,4.8,7.11E-06
60,4.6,7.11E-06
50,4.2,7.11E-06
60,4.9,7.11E-06
60,4.9,7.11E-06
50,4.7,7.11E-06
60,4.3,7.11E-06
40,4.1,7.11E-06
50,3.7,7.11E-06
40,4.7,7.11E-06
40,4.4,7.11E-06
50,4.4,7.11E-06
40,4,7.11E-06
50,3.8,7.11E-06
40,3.4,7.11E-06
40,3.1,7.11E-06
50,3.2,7.11E-06
40,3.5,7.11E-06
40,3.7,7.11E-06
40,3.9,7.11E-06
50,3.7,7.11E-06
40,3.9,7.11E-06
40,4,7.11E-06
30,4.3,7.11E-06
40,4.3,7.11E-06
40,4.6,7.11E-06
40,4.2,7.11E-06
40,4.2,7.11E-06
40,4,7.11E-06
50,4.5,7.11E-06
60,4.6,7.11E-06
50,4.3,7.11E-06
50,4.3,7.11E-06
60,4.7,7.11E-06
60,4.5,7.11E-06
60,4.6,7.11E-06
50,4.3,7.11E-06
60,4.8,7.11E-06
70,4.7,7.11E-06
70,4.3,7.11E-06
60,4.5,7.11E-06
70,3.8,7.11E-06
60,3.6,7.11E-06
50,3.7,7.11E-06
50,3.8,7.11E-06
50,3.7,7.11E-06
60,4.5,7.11E-06
60,4.5,7.11E-06
60,4.5,7.11E-06
60,4.4,7.11E-06
60,4.2,7.11E-06
60,4.3,7.11E-06
70,4.1,7.11E-06
70,4.2,7.11E-06
70,4.4,7.11E-06
70,4.1,7.11E-06
70,4.3,7.11E-06
60,3.8,7.11E-06
70,3.6,7.11E-06
80,3.4,7.11E-06
80,3.5,7.11E-06
70,3.3,7.11E-06
70,2.6,7.11E-06
80,2.1,7.11E-06
80,1.9,7.11E-06
60,2.3,7.11E-06
80,2.2,7.11E-06
60,2.3,7.11E-06
60,2.2,7.11E-06
70,2.4,7.11E-06
60,2.3,7.11E-06
60,2.5,7.11E-06
70,1.9,7.11E-06
70,1.6,7.11E-06
80,2,7.11E-06
70,2.4,7.11E-06
80,2.8,7.11E-06
80,2.9,7.11E-06
80,2.7,7.11E-06
100,3.1,7.11E-06
90,2.9,7.11E-06
90,2.9,7.11E-06
100,2.9,7.11E-06
100,2.8,7.11E-06
110,2.8,7.11E-06
110,3.1,7.11E-06
110,3.5,7.11E-06
120,2.8,7.11E-06
110,3.4,7.11E-06
120,3.3,7.11E-06
120,3.2,7.11E-06
120,3.1,7.11E-06
130,3.5,7.11E-06
120,3.6,7.11E-06
130,3.5,7.11E-06
130,3.5,7.11E-06
130,3,7.11E-06
120,3.2,7.11E-06
120,3.3,7.11E-06
120,3.1,7.11E-06
110,3.2,7.11E-06
100,3.1,7.11E-06
110,2.8,7.11E-06
110,3,7.11E-06
100,3,7.11E-06
100,3.1,7.11E-06
110,2.9,7.11E-06
100,2.9,7.11E-06
80,2.8,7.11E-06
80,2.6,7.11E-06
80,2.5,7.11E-06
90,3.1,7.11E-06
90,3.4,7.11E-06
90,3.3,7.11E-06
100,3.7,7.11E-06
90,3.5,7.11E-06
80,3.7,7.11E-06
80,3.8,7.11E-06
80,3.8,7.11E-06
80,3.8,7.11E-06
80,3.6,7.11E-06
90,3.6,7.11E-06
90,3.8,7.11E-06
90,4,7.11E-06
90,4.3,7.11E-06
90,4.4,7.11E-06
100,4.6,7.11E-06
90,4.4,7.11E-06
100,4.4,7.11E-06
110,4.9,7.11E-06
120,5.6,7.11E-06
120,6,7.11E-06
120,6.2,7.11E-06
